'Elapsed time','V1'
4.308,-0.205
4.311,-0.210
4.314,-0.215
4.317,-0.220
4.319,-0.225
4.322,-0.230
4.325,-0.235
4.328,-0.235
4.331,-0.255
4.333,-0.255
4.336,-0.260
4.339,-0.255
4.342,-0.260
4.344,-0.265
4.347,-0.255
4.350,-0.265
4.353,-0.270
4.356,-0.270
4.358,-0.260
4.361,-0.255
4.364,-0.250
4.367,-0.235
4.369,-0.230
4.372,-0.260
4.375,-0.255
4.378,-0.265
4.381,-0.285
4.383,-0.290
4.386,-0.290
4.389,-0.280
4.392,-0.285
4.394,-0.275
4.397,-0.270
4.400,-0.265
4.403,-0.260
4.406,-0.270
4.408,-0.275
4.411,-0.280
4.414,-0.280
4.417,-0.295
4.419,-0.295
4.422,-0.285
4.425,-0.285
4.428,-0.270
4.431,-0.260
4.433,-0.260
4.436,-0.255
4.439,-0.280
4.442,-0.285
4.444,-0.290
4.447,-0.285
4.450,-0.300
4.453,-0.290
4.456,-0.285
4.458,-0.270
4.461,-0.270
4.464,-0.265
4.467,-0.255
4.469,-0.260
4.472,-0.260
4.475,-0.265
4.478,-0.270
4.481,-0.260
4.483,-0.245
4.486,-0.235
4.489,-0.230
4.492,-0.240
4.494,-0.250
4.497,-0.285
4.500,-0.335
4.503,-0.405
4.506,-0.495
4.508,-0.585
4.511,-0.675
4.514,-0.735
4.517,-0.760
4.519,-0.735
4.522,-0.660
4.525,-0.565
4.528,-0.465
4.531,-0.355
4.533,-0.290
4.536,-0.250
4.539,-0.270
4.542,-0.295
4.544,-0.345
4.547,-0.355
4.550,-0.340
4.553,-0.305
4.556,-0.260
4.558,-0.215
4.561,-0.190
4.564,-0.180
4.567,-0.190
4.569,-0.205
4.572,-0.190
4.575,-0.200
4.578,-0.220
4.581,-0.215
4.583,-0.220
4.586,-0.215
4.589,-0.210
4.592,-0.210
4.594,-0.195
4.597,-0.195
4.600,-0.185
4.603,-0.195
4.606,-0.200
4.608,-0.200
4.611,-0.200
4.614,-0.215
4.617,-0.220
4.619,-0.225
4.622,-0.215
4.625,-0.210
4.628,-0.195
4.631,-0.190
4.633,-0.190
4.636,-0.190
4.639,-0.200
4.642,-0.200
4.644,-0.210
4.647,-0.225
4.650,-0.205
4.653,-0.215
4.656,-0.210
4.658,-0.205
4.661,-0.205
4.664,-0.200
4.667,-0.195
4.669,-0.200
4.672,-0.205
4.675,-0.210
4.678,-0.220
4.681,-0.230
4.683,-0.225
4.686,-0.230
4.689,-0.230
4.692,-0.220
4.694,-0.215
4.697,-0.200
4.700,-0.210
4.703,-0.215
4.706,-0.215
4.708,-0.225
4.711,-0.220
4.714,-0.235
4.717,-0.230
4.719,-0.245
4.722,-0.230
4.725,-0.230
4.728,-0.220
4.731,-0.215
4.733,-0.200
4.736,-0.210
4.739,-0.220
4.742,-0.230
4.744,-0.225
4.747,-0.250
4.750,-0.240
4.753,-0.240
4.756,-0.235
4.758,-0.230
4.761,-0.235
4.764,-0.225
4.767,-0.210
4.769,-0.220
4.772,-0.230
4.775,-0.225
4.778,-0.240
4.781,-0.240
4.783,-0.250
4.786,-0.245
4.789,-0.245
4.792,-0.240
4.794,-0.225
4.797,-0.225
4.800,-0.220
4.803,-0.215
4.806,-0.230
4.808,-0.240
4.811,-0.240
4.814,-0.255
4.817,-0.260
4.819,-0.265
4.822,-0.250
4.825,-0.250
4.828,-0.245
4.831,-0.240
4.833,-0.235
4.836,-0.240
4.839,-0.240
4.842,-0.245
4.844,-0.250
4.847,-0.260
4.850,-0.260
4.853,-0.270
4.856,-0.260
4.858,-0.255
4.861,-0.240
4.864,-0.240
4.867,-0.230
4.869,-0.240
4.872,-0.255
4.875,-0.240
4.878,-0.260
4.881,-0.260
4.883,-0.265
4.886,-0.265
4.889,-0.255
4.892,-0.245
4.894,-0.245
4.897,-0.230
4.900,-0.220
4.903,-0.220
4.906,-0.225
4.908,-0.225
4.911,-0.230
4.914,-0.235
4.917,-0.235
4.919,-0.230
4.922,-0.215
4.925,-0.220
4.928,-0.210
4.931,-0.195
4.933,-0.180
4.936,-0.190
4.939,-0.200
4.942,-0.200
4.944,-0.200
4.947,-0.205
4.950,-0.210
4.953,-0.210
4.956,-0.220
4.958,-0.205
4.961,-0.195
4.964,-0.190
4.967,-0.185
4.969,-0.180
4.972,-0.190
4.975,-0.190
4.978,-0.210
4.981,-0.210
4.983,-0.220
4.986,-0.210
4.989,-0.200
4.992,-0.205
4.994,-0.195
4.997,-0.185
5.000,-0.195
5.003,-0.180
5.006,-0.190
5.008,-0.200
5.011,-0.200
5.014,-0.210
5.017,-0.220
5.019,-0.215
5.022,-0.200
5.025,-0.210
5.028,-0.190
5.031,-0.195
5.033,-0.185
5.036,-0.195
5.039,-0.200
5.042,-0.195
5.044,-0.195
5.047,-0.205
5.050,-0.220
5.053,-0.215
5.056,-0.225
5.058,-0.205
5.061,-0.205
5.064,-0.200
5.067,-0.185
5.069,-0.190
5.072,-0.195
5.075,-0.200
5.078,-0.215
5.081,-0.220
5.083,-0.225
5.086,-0.225
5.089,-0.220
5.092,-0.225
5.094,-0.210
5.097,-0.205
5.100,-0.200
5.103,-0.190
5.106,-0.210
5.108,-0.205
5.111,-0.210
5.114,-0.220
5.117,-0.220
5.119,-0.230
5.122,-0.225
5.125,-0.220
5.128,-0.210
5.131,-0.215
5.133,-0.200
5.136,-0.215
5.139,-0.190
5.142,-0.200
5.144,-0.220
5.147,-0.220
5.150,-0.235
5.153,-0.240
5.156,-0.220
5.158,-0.220
5.161,-0.210
5.164,-0.195
5.167,-0.200
5.169,-0.205
5.172,-0.210
5.175,-0.215
5.178,-0.225
5.181,-0.225
5.183,-0.225
5.186,-0.240
5.189,-0.230
5.192,-0.220
5.194,-0.205
5.197,-0.210
5.200,-0.210
5.203,-0.195
5.206,-0.200
5.208,-0.215
5.211,-0.220
5.214,-0.230
5.217,-0.235
5.219,-0.230
5.222,-0.225
5.225,-0.220
5.228,-0.215
5.231,-0.210
5.233,-0.195
5.236,-0.200
5.239,-0.200
5.242,-0.210
5.244,-0.215
5.247,-0.225
5.250,-0.215
5.253,-0.220
5.256,-0.215
5.258,-0.200
5.261,-0.185
5.264,-0.170
5.267,-0.155
5.269,-0.155
5.272,-0.170
5.275,-0.165
5.278,-0.165
5.281,-0.155
5.283,-0.170
5.286,-0.175
5.289,-0.160
5.292,-0.175
5.294,-0.185
5.297,-0.185
5.300,-0.200
5.303,-0.185
5.306,-0.205
5.308,-0.205
5.311,-0.210
5.314,-0.210
5.317,-0.210
5.319,-0.215
5.322,-0.215
5.325,-0.210
5.328,-0.210
5.331,-0.195
5.333,-0.195
5.336,-0.180
5.339,-0.200
5.342,-0.215
5.344,-0.220
5.347,-0.225
5.350,-0.235
5.353,-0.235
5.356,-0.250
5.358,-0.250
5.361,-0.235
5.364,-0.220
5.367,-0.230
5.369,-0.225
5.372,-0.225
5.375,-0.225
5.378,-0.235
5.381,-0.240
5.383,-0.245
5.386,-0.255
5.389,-0.240
5.392,-0.240
5.394,-0.225
5.397,-0.215
5.400,-0.215
5.403,-0.210
5.406,-0.220
5.408,-0.225
5.411,-0.220
5.414,-0.245
5.417,-0.245
5.419,-0.235
5.422,-0.225
5.425,-0.230
5.428,-0.230
5.431,-0.220
5.433,-0.215
5.436,-0.215
5.439,-0.220
5.442,-0.210
5.444,-0.220
5.447,-0.210
5.450,-0.205
5.453,-0.200
5.456,-0.200
5.458,-0.220
5.461,-0.255
5.464,-0.295
5.467,-0.360
5.469,-0.425
5.472,-0.525
5.475,-0.595
5.478,-0.635
5.481,-0.650
5.483,-0.615
5.486,-0.555
5.489,-0.475
5.492,-0.390
5.494,-0.310
5.497,-0.245
5.500,-0.190
5.503,-0.170
5.506,-0.185
5.508,-0.210
5.511,-0.245
5.514,-0.260
5.517,-0.275
5.519,-0.270
5.522,-0.235
5.525,-0.220
5.528,-0.180
5.531,-0.155
5.533,-0.155
5.536,-0.155
5.539,-0.165
5.542,-0.170
5.544,-0.180
5.547,-0.185
5.550,-0.200
5.553,-0.200
5.556,-0.190
5.558,-0.185
5.561,-0.180
5.564,-0.180
5.567,-0.170
5.569,-0.175
5.572,-0.180
5.575,-0.180
5.578,-0.190
5.581,-0.195
5.583,-0.195
5.586,-0.210
5.589,-0.195
5.592,-0.190
5.594,-0.195
5.597,-0.195
5.600,-0.180
5.603,-0.175
5.606,-0.185
5.608,-0.185
5.611,-0.200
5.614,-0.200
5.617,-0.200
5.619,-0.210
5.622,-0.210
5.625,-0.200
5.628,-0.195
5.631,-0.190
5.633,-0.190
5.636,-0.185
5.639,-0.195
5.642,-0.195
5.644,-0.200
5.647,-0.220
5.650,-0.220
5.653,-0.215
5.656,-0.210
5.658,-0.215
5.661,-0.210
5.664,-0.205
5.667,-0.195
5.669,-0.200
5.672,-0.210
5.675,-0.205
5.678,-0.215
5.681,-0.220
5.683,-0.225
5.686,-0.220
5.689,-0.220
5.692,-0.220
5.694,-0.225
5.697,-0.205
5.700,-0.200
5.703,-0.195
5.706,-0.210
5.708,-0.210
5.711,-0.215
5.714,-0.225
5.717,-0.235
5.719,-0.230
5.722,-0.230
5.725,-0.225
5.728,-0.220
5.731,-0.215
5.733,-0.210
5.736,-0.210
5.739,-0.220
5.742,-0.230
5.744,-0.225
5.747,-0.240
5.750,-0.245
5.753,-0.235
5.756,-0.230
5.758,-0.235
5.761,-0.225
5.764,-0.220
5.767,-0.220
5.769,-0.215
5.772,-0.230
5.775,-0.230
5.778,-0.235
5.781,-0.250
5.783,-0.250
5.786,-0.250
5.789,-0.250
5.792,-0.235
5.794,-0.240
5.797,-0.235
5.800,-0.230
5.803,-0.230
5.806,-0.240
5.808,-0.240
5.811,-0.240
5.814,-0.260
5.817,-0.255
5.819,-0.265
5.822,-0.250
5.825,-0.250
5.828,-0.245
5.831,-0.240
5.833,-0.240
5.836,-0.230
5.839,-0.245
5.842,-0.240
5.844,-0.235
5.847,-0.245
5.850,-0.250
5.853,-0.260
5.856,-0.240
5.858,-0.235
5.861,-0.230
5.864,-0.215
5.867,-0.210
5.869,-0.220
5.872,-0.210
5.875,-0.220
5.878,-0.215
5.881,-0.220
5.883,-0.225
5.886,-0.230
5.889,-0.205
5.892,-0.215
5.894,-0.205
5.897,-0.195
5.900,-0.205
5.903,-0.195
5.906,-0.190
5.908,-0.200
5.911,-0.210
5.914,-0.210
5.917,-0.210
5.919,-0.225
5.922,-0.205
5.925,-0.215
5.928,-0.205
5.931,-0.200
5.933,-0.185
5.936,-0.175
5.939,-0.185
5.942,-0.200
5.944,-0.210
5.947,-0.215
5.950,-0.220
5.953,-0.215
5.956,-0.210
5.958,-0.205
5.961,-0.205
5.964,-0.195
5.967,-0.200
5.969,-0.190
5.972,-0.205
5.975,-0.205
5.978,-0.205
5.981,-0.215
5.983,-0.220
5.986,-0.225
5.989,-0.220
5.992,-0.215
5.994,-0.210
5.997,-0.210
6.000,-0.210
6.003,-0.210
6.006,-0.210
6.008,-0.210
6.011,-0.215
6.014,-0.225
6.017,-0.235
6.019,-0.235
6.022,-0.220
6.025,-0.210
6.028,-0.220
6.031,-0.220
6.033,-0.205
6.036,-0.200
6.039,-0.220
6.042,-0.210
6.044,-0.225
6.047,-0.225
6.050,-0.240
6.053,-0.235
6.056,-0.245
6.058,-0.240
6.061,-0.230
6.064,-0.225
6.067,-0.220
6.069,-0.195
6.072,-0.215
6.075,-0.220
6.078,-0.225
6.081,-0.240
6.083,-0.235
6.086,-0.245
6.089,-0.245
6.092,-0.235
6.094,-0.235
6.097,-0.230
6.100,-0.230
6.103,-0.215
6.106,-0.230
6.108,-0.230
6.111,-0.235
6.114,-0.245
6.117,-0.245
6.119,-0.255
6.122,-0.255
6.125,-0.250
6.128,-0.235
6.131,-0.245
6.133,-0.230
6.136,-0.215
6.139,-0.235
6.142,-0.235
6.144,-0.240
6.147,-0.250
6.150,-0.255
6.153,-0.255
6.156,-0.265
6.158,-0.260
6.161,-0.240
6.164,-0.245
6.167,-0.230
6.169,-0.225
6.172,-0.230
6.175,-0.245
6.178,-0.250
6.181,-0.255
6.183,-0.255
6.186,-0.265
6.189,-0.265
6.192,-0.255
6.194,-0.255
6.197,-0.245
6.200,-0.235
6.203,-0.240
6.206,-0.245
6.208,-0.240
6.211,-0.240
6.214,-0.255
6.217,-0.255
6.219,-0.265
6.222,-0.245
6.225,-0.230
6.228,-0.220
6.231,-0.215
6.233,-0.200
6.236,-0.195
6.239,-0.180
6.242,-0.180
6.244,-0.180
6.247,-0.195
6.250,-0.200
6.253,-0.220
6.256,-0.225
6.258,-0.235
6.261,-0.240
6.264,-0.235
6.267,-0.240
6.269,-0.230
6.272,-0.240
6.275,-0.235
6.278,-0.220
6.281,-0.245
6.283,-0.240
6.286,-0.260
6.289,-0.245
6.292,-0.245
6.294,-0.245
6.297,-0.230
6.300,-0.225
6.303,-0.225
6.306,-0.220
6.308,-0.240
6.311,-0.235
6.314,-0.245
6.317,-0.275
6.319,-0.275
6.322,-0.265
6.325,-0.275
6.328,-0.270
6.331,-0.255
6.333,-0.255
6.336,-0.250
6.339,-0.260
6.342,-0.265
6.344,-0.265
6.347,-0.275
6.350,-0.275
6.353,-0.290
6.356,-0.275
6.358,-0.285
6.361,-0.260
6.364,-0.260
6.367,-0.260
6.369,-0.240
6.372,-0.255
6.375,-0.260
6.378,-0.260
6.381,-0.280
6.383,-0.275
6.386,-0.280
6.389,-0.275
6.392,-0.270
6.394,-0.265
6.397,-0.260
6.400,-0.255
6.403,-0.245
6.406,-0.245
6.408,-0.245
6.411,-0.265
6.414,-0.260
6.417,-0.265
6.419,-0.250
6.422,-0.235
6.425,-0.225
6.428,-0.210
6.431,-0.220
6.433,-0.255
6.436,-0.285
6.439,-0.350
6.442,-0.435
6.444,-0.515
6.447,-0.620
6.450,-0.695
6.453,-0.730
6.456,-0.740
6.458,-0.690
6.461,-0.625
6.464,-0.530
6.467,-0.445
6.469,-0.350
6.472,-0.320
6.475,-0.285
6.478,-0.300
6.481,-0.320
6.483,-0.355
6.486,-0.365
6.489,-0.360
6.492,-0.330
6.494,-0.285
6.497,-0.240
6.500,-0.205
6.503,-0.180
6.506,-0.175
6.508,-0.185
6.511,-0.195
6.514,-0.210
6.517,-0.220
6.519,-0.225
6.522,-0.210
6.525,-0.220
6.528,-0.195
6.531,-0.195
6.533,-0.195
6.536,-0.185
6.539,-0.190
6.542,-0.190
6.544,-0.200
6.547,-0.200
6.550,-0.215
6.553,-0.220
6.556,-0.220
6.558,-0.195
6.561,-0.195
6.564,-0.195
6.567,-0.190
6.569,-0.175
6.572,-0.185
6.575,-0.200
6.578,-0.200
6.581,-0.210
6.583,-0.215
6.586,-0.220
6.589,-0.205
6.592,-0.215
6.594,-0.210
6.597,-0.200
6.600,-0.195
6.603,-0.185
6.606,-0.205
6.608,-0.200
6.611,-0.200
6.614,-0.210
6.617,-0.215
6.619,-0.220
6.622,-0.240
6.625,-0.210
6.628,-0.210
6.631,-0.195
6.633,-0.195
6.636,-0.195
6.639,-0.195
6.642,-0.205
6.644,-0.200
6.647,-0.225
6.650,-0.225
6.653,-0.225
6.656,-0.220
6.658,-0.225
6.661,-0.215
6.664,-0.200
6.667,-0.200
6.669,-0.195
6.672,-0.205
6.675,-0.200
6.678,-0.215
6.681,-0.215
6.683,-0.225
6.686,-0.230
6.689,-0.225
6.692,-0.215
6.694,-0.215
6.697,-0.205
6.700,-0.200
6.703,-0.190
6.706,-0.195
6.708,-0.205
6.711,-0.215
6.714,-0.220
6.717,-0.225
6.719,-0.235
6.722,-0.225
6.725,-0.225
6.728,-0.225
6.731,-0.215
6.733,-0.210
6.736,-0.205
6.739,-0.205
6.742,-0.205
6.744,-0.210
6.747,-0.220
6.750,-0.235
6.753,-0.220
6.756,-0.230
6.758,-0.225
6.761,-0.215
6.764,-0.210
6.767,-0.220
6.769,-0.190
6.772,-0.210
6.775,-0.210
6.778,-0.225
6.781,-0.235
6.783,-0.230
6.786,-0.235
6.789,-0.230
6.792,-0.235
6.794,-0.230
6.797,-0.210
6.800,-0.205
6.803,-0.205
6.806,-0.210
6.808,-0.210
6.811,-0.230
6.814,-0.230
6.817,-0.235
6.819,-0.235
6.822,-0.230
6.825,-0.230
6.828,-0.230
6.831,-0.225
6.833,-0.220
6.836,-0.200
6.839,-0.220
6.842,-0.220
6.844,-0.230
6.847,-0.235
6.850,-0.235
6.853,-0.245
6.856,-0.230
6.858,-0.220
6.861,-0.210
6.864,-0.205
6.867,-0.200
6.869,-0.185
6.872,-0.205
6.875,-0.200
6.878,-0.200
6.881,-0.205
6.883,-0.215
6.886,-0.215
6.889,-0.210
6.892,-0.210
6.894,-0.195
6.897,-0.190
6.900,-0.185
6.903,-0.185
6.906,-0.190
6.908,-0.175
6.911,-0.195
6.914,-0.205
6.917,-0.205
6.919,-0.225
6.922,-0.200
6.925,-0.205
6.928,-0.195
6.931,-0.185
6.933,-0.185
6.936,-0.175
6.939,-0.185
6.942,-0.190
6.944,-0.195
6.947,-0.190
6.950,-0.200
6.953,-0.205
6.956,-0.190
6.958,-0.190
6.961,-0.190
6.964,-0.180
6.967,-0.180
6.969,-0.180
6.972,-0.185
6.975,-0.185
6.978,-0.190
6.981,-0.195
6.983,-0.200
6.986,-0.210
6.989,-0.200
6.992,-0.210
6.994,-0.195
6.997,-0.195
7.000,-0.195
7.003,-0.170
7.006,-0.180
7.008,-0.195
7.011,-0.190
7.014,-0.205
7.017,-0.200
7.019,-0.205
7.022,-0.205
7.025,-0.195
7.028,-0.195
7.031,-0.195
7.033,-0.185
7.036,-0.180
7.039,-0.180
7.042,-0.185
7.044,-0.200
7.047,-0.220
7.050,-0.220
7.053,-0.220
7.056,-0.205
7.058,-0.220
7.061,-0.205
7.064,-0.190
7.067,-0.190
7.069,-0.190
7.072,-0.195
7.075,-0.195
7.078,-0.200
7.081,-0.215
7.083,-0.215
7.086,-0.225
7.089,-0.225
7.092,-0.225
7.094,-0.215
7.097,-0.205
7.100,-0.200
7.103,-0.195
7.106,-0.205
7.108,-0.200
7.111,-0.205
7.114,-0.215
7.117,-0.220
7.119,-0.230
7.122,-0.225
7.125,-0.220
7.128,-0.215
7.131,-0.215
7.133,-0.195
7.136,-0.200
7.139,-0.200
7.142,-0.195
7.144,-0.205
7.147,-0.215
7.150,-0.215
7.153,-0.230
7.156,-0.225
7.158,-0.210
7.161,-0.205
7.164,-0.205
7.167,-0.205
7.169,-0.205
7.172,-0.200
7.175,-0.205
7.178,-0.220
7.181,-0.225
7.183,-0.230
7.186,-0.235
7.189,-0.225
7.192,-0.235
7.194,-0.215
7.197,-0.205
7.200,-0.195
7.203,-0.190
7.206,-0.205
7.208,-0.210
7.211,-0.200
7.214,-0.215
7.217,-0.225
7.219,-0.220
7.222,-0.220
7.225,-0.225
7.228,-0.210
7.231,-0.215
7.233,-0.215
7.236,-0.205
7.239,-0.205
7.242,-0.200
7.244,-0.210
7.247,-0.220
7.250,-0.220
7.253,-0.230
7.256,-0.215
7.258,-0.225
7.261,-0.210
7.264,-0.190
7.267,-0.180
7.269,-0.170
7.272,-0.170
7.275,-0.170
7.278,-0.165
7.281,-0.160
7.283,-0.165
7.286,-0.160
7.289,-0.155
7.292,-0.155
7.294,-0.145
7.297,-0.155
7.300,-0.160
7.303,-0.165
7.306,-0.185
7.308,-0.195
7.311,-0.215
7.314,-0.210
7.317,-0.220
7.319,-0.220
7.322,-0.205
7.325,-0.210
7.328,-0.200
7.331,-0.185
7.333,-0.180
7.336,-0.185
7.339,-0.185
7.342,-0.185
7.344,-0.205
7.347,-0.200
7.350,-0.215
7.353,-0.225
7.356,-0.230
7.358,-0.210
7.361,-0.220
7.364,-0.225
7.367,-0.205
7.369,-0.210
7.372,-0.215
7.375,-0.220
7.378,-0.235
7.381,-0.230
7.383,-0.225
7.386,-0.240
7.389,-0.235
7.392,-0.235
7.394,-0.230
7.397,-0.225
7.400,-0.225
7.403,-0.225
7.406,-0.220
7.408,-0.215
7.411,-0.230
7.414,-0.225
7.417,-0.240
7.419,-0.240
7.422,-0.235
7.425,-0.230
7.428,-0.235
7.431,-0.220
7.433,-0.200
7.436,-0.210
7.439,-0.210
7.442,-0.215
7.444,-0.225
7.447,-0.220
7.450,-0.220
7.453,-0.225
7.456,-0.200
7.458,-0.200
7.461,-0.185
7.464,-0.165
7.467,-0.185
7.469,-0.215
7.472,-0.275
7.475,-0.350
7.478,-0.450
7.481,-0.560
7.483,-0.660
7.486,-0.710
7.489,-0.715
7.492,-0.680
7.494,-0.610
7.497,-0.510
7.500,-0.410
7.503,-0.315
7.506,-0.260
7.508,-0.225
7.511,-0.230
7.514,-0.260
7.517,-0.295
7.519,-0.325
7.522,-0.315
7.525,-0.285
7.528,-0.245
7.531,-0.205
7.533,-0.160
7.536,-0.130
7.539,-0.130
7.542,-0.145
7.544,-0.145
7.547,-0.160
7.550,-0.180
7.553,-0.185
7.556,-0.175
7.558,-0.160
7.561,-0.160
7.564,-0.150
7.567,-0.140
7.569,-0.150
7.572,-0.145
7.575,-0.145
7.578,-0.160
7.581,-0.170
7.583,-0.170
7.586,-0.175
7.589,-0.185
7.592,-0.175
7.594,-0.155
7.597,-0.160
7.600,-0.145
7.603,-0.150
7.606,-0.155
7.608,-0.160
7.611,-0.160
7.614,-0.165
7.617,-0.175
7.619,-0.185
7.622,-0.185
7.625,-0.175
7.628,-0.175
7.631,-0.165
7.633,-0.165
7.636,-0.140
7.639,-0.160
7.642,-0.160
7.644,-0.165
7.647,-0.175
7.650,-0.185
7.653,-0.175
7.656,-0.185
7.658,-0.185
7.661,-0.180
7.664,-0.165
7.667,-0.160
7.669,-0.160
7.672,-0.170
7.675,-0.170
7.678,-0.175
7.681,-0.185
7.683,-0.190
7.686,-0.195
7.689,-0.185
7.692,-0.185
7.694,-0.185
7.697,-0.175
7.700,-0.170
7.703,-0.165
7.706,-0.170
7.708,-0.175
7.711,-0.180
7.714,-0.190
7.717,-0.190
7.719,-0.200
7.722,-0.190
7.725,-0.185
7.728,-0.185
7.731,-0.185
7.733,-0.180
7.736,-0.165
7.739,-0.170
7.742,-0.180
7.744,-0.180
7.747,-0.180
7.750,-0.195
7.753,-0.200
7.756,-0.205
7.758,-0.195
7.761,-0.185
7.764,-0.185
7.767,-0.180
7.769,-0.165
7.772,-0.170
7.775,-0.180
7.778,-0.190
7.781,-0.195
7.783,-0.200
7.786,-0.200
7.789,-0.205
7.792,-0.195
7.794,-0.195
7.797,-0.195
7.800,-0.185
7.803,-0.190
7.806,-0.180
7.808,-0.195
7.811,-0.190
7.814,-0.205
7.817,-0.190
7.819,-0.205
7.822,-0.210
7.825,-0.205
7.828,-0.210
7.831,-0.195
7.833,-0.200
7.836,-0.195
7.839,-0.200
7.842,-0.200
7.844,-0.195
7.847,-0.215
7.850,-0.225
7.853,-0.220
7.856,-0.220
7.858,-0.215
7.861,-0.210
7.864,-0.200
7.867,-0.195
7.869,-0.185
7.872,-0.195
7.875,-0.190
7.878,-0.205
7.881,-0.210
7.883,-0.210
7.886,-0.205
7.889,-0.195
7.892,-0.185
7.894,-0.185
7.897,-0.165
7.900,-0.155
7.903,-0.160
7.906,-0.160
7.908,-0.180
7.911,-0.170
7.914,-0.170
7.917,-0.185
7.919,-0.175
7.922,-0.190
7.925,-0.175
7.928,-0.180
7.931,-0.180
7.933,-0.170
7.936,-0.165
7.939,-0.165
7.942,-0.170
7.944,-0.170
7.947,-0.180
7.950,-0.190
7.953,-0.185
7.956,-0.185
7.958,-0.185
7.961,-0.170
7.964,-0.165
7.967,-0.160
7.969,-0.150
7.972,-0.150
7.975,-0.170
7.978,-0.170
7.981,-0.180
7.983,-0.190
7.986,-0.185
7.989,-0.190
7.992,-0.185
7.994,-0.170
7.997,-0.160
8.000,-0.155
8.003,-0.155
8.006,-0.160
8.008,-0.165
8.011,-0.170
8.014,-0.180
8.017,-0.185
8.019,-0.195
8.022,-0.185
8.025,-0.200
8.028,-0.175
8.031,-0.170
8.033,-0.170
8.036,-0.160
8.039,-0.170
8.042,-0.170
8.044,-0.170
8.047,-0.175
8.050,-0.190
8.053,-0.205
8.056,-0.195
8.058,-0.200
8.061,-0.180
8.064,-0.185
8.067,-0.180
8.069,-0.185
8.072,-0.180
8.075,-0.175
8.078,-0.190
8.081,-0.200
8.083,-0.195
8.086,-0.205
8.089,-0.205
8.092,-0.200
8.094,-0.195
8.097,-0.195
8.100,-0.195
8.103,-0.185
8.106,-0.185
8.108,-0.185
8.111,-0.195
8.114,-0.200
8.117,-0.215
8.119,-0.215
8.122,-0.215
8.125,-0.205
8.128,-0.205
8.131,-0.190
8.133,-0.185
8.136,-0.185
8.139,-0.180
8.142,-0.195
8.144,-0.200
8.147,-0.205
8.150,-0.215
8.153,-0.215
8.156,-0.215
8.158,-0.200
8.161,-0.205
8.164,-0.195
8.167,-0.185
8.169,-0.185
8.172,-0.180
8.175,-0.200
8.178,-0.200
8.181,-0.210
8.183,-0.210
8.186,-0.210
8.189,-0.215
8.192,-0.200
8.194,-0.200
8.197,-0.195
8.200,-0.210
8.203,-0.185
8.206,-0.200
8.208,-0.190
8.211,-0.190
8.214,-0.205
8.217,-0.215
8.219,-0.220
8.222,-0.215
8.225,-0.205
8.228,-0.205
8.231,-0.205
8.233,-0.205
8.236,-0.195
8.239,-0.200
8.242,-0.200
8.244,-0.195
8.247,-0.205
8.250,-0.220
8.253,-0.215
8.256,-0.225
8.258,-0.210
8.261,-0.210
8.264,-0.205
8.267,-0.200
8.269,-0.180
8.272,-0.195
8.275,-0.195
8.278,-0.200
8.281,-0.215
8.283,-0.215
8.286,-0.210
8.289,-0.205
8.292,-0.195
8.294,-0.185
8.297,-0.155
8.300,-0.145
8.303,-0.135
8.306,-0.130
8.308,-0.130
8.311,-0.140
8.314,-0.135
8.317,-0.145
8.319,-0.155
8.322,-0.180
8.325,-0.185
8.328,-0.195
8.331,-0.195
8.333,-0.200
8.336,-0.205
8.339,-0.200
8.342,-0.195
8.344,-0.190
8.347,-0.190
8.350,-0.190
8.353,-0.200
8.356,-0.195
8.358,-0.205
8.361,-0.185
8.364,-0.185
8.367,-0.185
8.369,-0.185
8.372,-0.190
8.375,-0.195
8.378,-0.210
8.381,-0.215
8.383,-0.215
8.386,-0.230
8.389,-0.235
8.392,-0.230
8.394,-0.220
8.397,-0.225
8.400,-0.225
8.403,-0.210
8.406,-0.215
8.408,-0.215
8.411,-0.220
8.414,-0.225
8.417,-0.235
8.419,-0.245
8.422,-0.240
8.425,-0.225
8.428,-0.230
8.431,-0.220
8.433,-0.210
8.436,-0.200
8.439,-0.200
8.442,-0.220
8.444,-0.215
8.447,-0.225
8.450,-0.230
8.453,-0.230
8.456,-0.230
8.458,-0.230
8.461,-0.215
8.464,-0.210
8.467,-0.195
8.469,-0.195
8.472,-0.170
8.475,-0.175
8.478,-0.155
8.481,-0.170
8.483,-0.180
8.486,-0.210
8.489,-0.265
8.492,-0.335
8.494,-0.430
8.497,-0.530
8.500,-0.615
8.503,-0.665
8.506,-0.675
8.508,-0.665
8.511,-0.610
8.514,-0.520
8.517,-0.430
8.519,-0.335
8.522,-0.270
8.525,-0.235
8.528,-0.200
8.531,-0.220
8.533,-0.235
8.536,-0.255
8.539,-0.270
8.542,-0.275
8.544,-0.245
8.547,-0.215
8.550,-0.175
8.553,-0.160
8.556,-0.155
8.558,-0.135
8.561,-0.145
8.564,-0.150
8.567,-0.140
8.569,-0.150
8.572,-0.140
8.575,-0.145
8.578,-0.140
8.581,-0.150
8.583,-0.150
8.586,-0.160
8.589,-0.155
8.592,-0.150
8.594,-0.155
8.597,-0.145
8.600,-0.140
8.603,-0.135
8.606,-0.135
8.608,-0.140
8.611,-0.135
8.614,-0.150
8.617,-0.155
8.619,-0.160
8.622,-0.160
